support,itemsets
0.5069124423963134,"frozenset({'102900005116899', '102900005116714', '102900005116233', '102900051004294', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5050691244239631,"frozenset({'102900005116899', '102900005116714', '102900005116233', '102900011000328', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.504147465437788,"frozenset({'102900005116899', '102900005116233', '102900011000328', '102900051004294', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.504147465437788,"frozenset({'102900005116899', '102900005116714', '102900005116233', '102900011000328', '102900051004294', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5069124423963134,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005116233', '102900051004294', '102900005115908', '102900005116530'})"
0.5059907834101383,"frozenset({'102900005116899', '102900005115984', '102900005116233', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.504147465437788,"frozenset({'102900005116899', '102900005115984', '102900005116233', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.5023041474654378,"frozenset({'102900005116899', '102900005115984', '102900005116233', '102900011000328', '102900051004294', '102900005115908', '102900005116530'})"
0.5059907834101383,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005116233', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.504147465437788,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005116233', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.5032258064516129,"frozenset({'102900005116899', '102900005115984', '102900005116233', '102900051004294', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5032258064516129,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005116233', '102900051004294', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5023041474654378,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005116233', '102900011000328', '102900051004294', '102900005115908', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005115984', '102900005116233', '102900011000328', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005115984', '102900005116233', '102900011000328', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005116233', '102900011000328', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005116233', '102900011000328', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005115984', '102900005116233', '102900011000328', '102900051004294', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005116233', '102900011000328', '102900051004294', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5059907834101383,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005116233', '102900051004294', '102900005115908', '102900005116530'})"
0.5050691244239631,"frozenset({'102900005116899', '102900005115779', '102900005116233', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.5032258064516129,"frozenset({'102900005116899', '102900005115984', '102900005115779', '102900005116233', '102900051004294', '102900005115908', '102900005116530'})"
0.5032258064516129,"frozenset({'102900005116899', '102900005115779', '102900005116233', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005115779', '102900005116233', '102900011000328', '102900051004294', '102900005115908', '102900005116530'})"
0.5050691244239631,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005116233', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.5032258064516129,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005115779', '102900005116233', '102900051004294', '102900005115908', '102900005116530'})"
0.5023041474654378,"frozenset({'102900005116899', '102900005115984', '102900005115779', '102900005116233', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.5023041474654378,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005115779', '102900005116233', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.5032258064516129,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005116233', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.5023041474654378,"frozenset({'102900005116899', '102900005115779', '102900005116233', '102900051004294', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005115984', '102900005115779', '102900005116233', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.5023041474654378,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005116233', '102900051004294', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005115779', '102900005116233', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005116233', '102900011000328', '102900051004294', '102900005115908', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005115779', '102900005116233', '102900011000328', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005115779', '102900005116233', '102900011000328', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005116233', '102900011000328', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005116233', '102900011000328', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.5152073732718894,"frozenset({'102900005116714', '102900005116233', '102900051010455', '102900005115908', '102900005116530'})"
0.5142857142857142,"frozenset({'102900005116233', '102900051010455', '102900005115908', '102900005116257', '102900005116530'})"
0.5124423963133641,"frozenset({'102900005116233', '102900051010455', '102900005115908', '102900005115823', '102900005116530'})"
0.511520737327189,"frozenset({'102900005115779', '102900005116233', '102900051010455', '102900005115908', '102900005116530'})"
0.511520737327189,"frozenset({'102900005115984', '102900005116233', '102900051010455', '102900005115908', '102900005116530'})"
0.5078341013824885,"frozenset({'102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116530'})"
0.5096774193548387,"frozenset({'102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116530'})"
0.5069124423963134,"frozenset({'102900005115908', '102900005116899', '102900005116233', '102900051010455', '102900005116530'})"
0.5142857142857142,"frozenset({'102900005116714', '102900005116233', '102900051010455', '102900005115908', '102900005116257', '102900005116530'})"
0.5124423963133641,"frozenset({'102900005116714', '102900005116233', '102900051010455', '102900005115908', '102900005115823', '102900005116530'})"
0.511520737327189,"frozenset({'102900005116233', '102900051010455', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.511520737327189,"frozenset({'102900005116714', '102900005116233', '102900051010455', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.511520737327189,"frozenset({'102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900005115908', '102900005116530'})"
0.5105990783410138,"frozenset({'102900005115779', '102900005116233', '102900051010455', '102900005115908', '102900005116257', '102900005116530'})"
0.5087557603686635,"frozenset({'102900005115779', '102900005116233', '102900051010455', '102900005115908', '102900005115823', '102900005116530'})"
0.5105990783410138,"frozenset({'102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900005115908', '102900005116257', '102900005116530'})"
0.5087557603686635,"frozenset({'102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900005115908', '102900005115823', '102900005116530'})"
0.5078341013824885,"frozenset({'102900005115779', '102900005116233', '102900051010455', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5078341013824885,"frozenset({'102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.511520737327189,"frozenset({'102900005115984', '102900005116714', '102900005116233', '102900051010455', '102900005115908', '102900005116530'})"
0.5105990783410138,"frozenset({'102900005115984', '102900005116233', '102900051010455', '102900005115908', '102900005116257', '102900005116530'})"
0.5087557603686635,"frozenset({'102900005115984', '102900005115779', '102900005116233', '102900051010455', '102900005115908', '102900005116530'})"
0.5087557603686635,"frozenset({'102900005115984', '102900005116233', '102900051010455', '102900005115908', '102900005115823', '102900005116530'})"
0.5105990783410138,"frozenset({'102900005115984', '102900005116714', '102900005116233', '102900051010455', '102900005115908', '102900005116257', '102900005116530'})"
0.5087557603686635,"frozenset({'102900005115984', '102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900005115908', '102900005116530'})"
0.5078341013824885,"frozenset({'102900005115984', '102900005115779', '102900005116233', '102900051010455', '102900005115908', '102900005116257', '102900005116530'})"
0.5078341013824885,"frozenset({'102900005115984', '102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900005115908', '102900005116257', '102900005116530'})"
0.5087557603686635,"frozenset({'102900005115984', '102900005116714', '102900005116233', '102900051010455', '102900005115908', '102900005115823', '102900005116530'})"
0.5078341013824885,"frozenset({'102900005115984', '102900005116233', '102900051010455', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5059907834101383,"frozenset({'102900005115984', '102900005115779', '102900005116233', '102900051010455', '102900005115908', '102900005115823', '102900005116530'})"
0.5078341013824885,"frozenset({'102900005115984', '102900005116714', '102900005116233', '102900051010455', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5059907834101383,"frozenset({'102900005115984', '102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900005115908', '102900005115823', '102900005116530'})"
0.5050691244239631,"frozenset({'102900005115984', '102900005115779', '102900005116233', '102900051010455', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5050691244239631,"frozenset({'102900005115984', '102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5078341013824885,"frozenset({'102900005116714', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116530'})"
0.5069124423963134,"frozenset({'102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.5050691244239631,"frozenset({'102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.504147465437788,"frozenset({'102900005115984', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116530'})"
0.504147465437788,"frozenset({'102900005115779', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116530'})"
0.5023041474654378,"frozenset({'102900005116233', '102900051010455', '102900011000328', '102900051004294', '102900005115908', '102900005116530'})"
0.5069124423963134,"frozenset({'102900005116714', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.5050691244239631,"frozenset({'102900005116714', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.504147465437788,"frozenset({'102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.504147465437788,"frozenset({'102900005116714', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.504147465437788,"frozenset({'102900005115984', '102900005116714', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116530'})"
0.5032258064516129,"frozenset({'102900005115984', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005115984', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.5032258064516129,"frozenset({'102900005115984', '102900005116714', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005115984', '102900005116714', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005115984', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005115984', '102900005116714', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.504147465437788,"frozenset({'102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116530'})"
0.5032258064516129,"frozenset({'102900005115779', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005115984', '102900005115779', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005115779', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.5032258064516129,"frozenset({'102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005115984', '102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005115984', '102900005115779', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005115984', '102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005115779', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900051004294', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5023041474654378,"frozenset({'102900005116714', '102900005116233', '102900051010455', '102900011000328', '102900051004294', '102900005115908', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005116233', '102900051010455', '102900011000328', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005116233', '102900051010455', '102900011000328', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005116714', '102900005116233', '102900051010455', '102900011000328', '102900051004294', '102900005115908', '102900005115823', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005116714', '102900005116233', '102900051010455', '102900011000328', '102900051004294', '102900005115908', '102900005116257', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005116233', '102900051010455', '102900011000328', '102900051004294', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005116714', '102900005116233', '102900051010455', '102900011000328', '102900051004294', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5096774193548387,"frozenset({'102900005116714', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116530'})"
0.5087557603686635,"frozenset({'102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005115823', '102900005116530'})"
0.5087557603686635,"frozenset({'102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116257', '102900005116530'})"
0.5059907834101383,"frozenset({'102900005115984', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116530'})"
0.5059907834101383,"frozenset({'102900005115779', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116530'})"
0.5087557603686635,"frozenset({'102900005116714', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005115823', '102900005116530'})"
0.5087557603686635,"frozenset({'102900005116714', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116257', '102900005116530'})"
0.5078341013824885,"frozenset({'102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5078341013824885,"frozenset({'102900005116714', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5059907834101383,"frozenset({'102900005115984', '102900005116714', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116530'})"
0.5050691244239631,"frozenset({'102900005115984', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116257', '102900005116530'})"
0.5050691244239631,"frozenset({'102900005115984', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005115823', '102900005116530'})"
0.5050691244239631,"frozenset({'102900005115984', '102900005116714', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116257', '102900005116530'})"
0.5050691244239631,"frozenset({'102900005115984', '102900005116714', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005115823', '102900005116530'})"
0.504147465437788,"frozenset({'102900005115984', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.504147465437788,"frozenset({'102900005115984', '102900005116714', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5059907834101383,"frozenset({'102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116530'})"
0.5050691244239631,"frozenset({'102900005115779', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116257', '102900005116530'})"
0.5050691244239631,"frozenset({'102900005115779', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005115823', '102900005116530'})"
0.5032258064516129,"frozenset({'102900005115984', '102900005115779', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116530'})"
0.5050691244239631,"frozenset({'102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116257', '102900005116530'})"
0.5050691244239631,"frozenset({'102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005115823', '102900005116530'})"
0.504147465437788,"frozenset({'102900005115779', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.504147465437788,"frozenset({'102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5032258064516129,"frozenset({'102900005115984', '102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116530'})"
0.5023041474654378,"frozenset({'102900005115984', '102900005115779', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005115823', '102900005116530'})"
0.5023041474654378,"frozenset({'102900005115984', '102900005115779', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116257', '102900005116530'})"
0.5023041474654378,"frozenset({'102900005115984', '102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005115823', '102900005116530'})"
0.5023041474654378,"frozenset({'102900005115984', '102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116257', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005115984', '102900005115779', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005115984', '102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5069124423963134,"frozenset({'102900005115908', '102900005116899', '102900005116714', '102900005116233', '102900051010455', '102900005116530'})"
0.5059907834101383,"frozenset({'102900005115908', '102900005116899', '102900005116233', '102900051010455', '102900005116257', '102900005116530'})"
0.504147465437788,"frozenset({'102900005116899', '102900005116233', '102900051010455', '102900005115908', '102900005115823', '102900005116530'})"
0.5032258064516129,"frozenset({'102900005115908', '102900005115984', '102900005116899', '102900005116233', '102900051010455', '102900005116530'})"
0.5032258064516129,"frozenset({'102900005115908', '102900005116899', '102900005115779', '102900005116233', '102900051010455', '102900005116530'})"
0.5023041474654378,"frozenset({'102900005115908', '102900005116899', '102900005116233', '102900011000328', '102900051010455', '102900005116530'})"
0.5059907834101383,"frozenset({'102900005115908', '102900005116899', '102900005116714', '102900005116233', '102900051010455', '102900005116257', '102900005116530'})"
0.504147465437788,"frozenset({'102900005116899', '102900005116714', '102900005116233', '102900051010455', '102900005115908', '102900005115823', '102900005116530'})"
0.5032258064516129,"frozenset({'102900005116899', '102900005116233', '102900051010455', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5032258064516129,"frozenset({'102900005116899', '102900005116714', '102900005116233', '102900051010455', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5032258064516129,"frozenset({'102900005115908', '102900005115984', '102900005116899', '102900005116714', '102900005116233', '102900051010455', '102900005116530'})"
0.5023041474654378,"frozenset({'102900005115908', '102900005115984', '102900005116899', '102900005116233', '102900051010455', '102900005116257', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005115984', '102900005116233', '102900051010455', '102900005115908', '102900005115823', '102900005116530'})"
0.5023041474654378,"frozenset({'102900005115908', '102900005115984', '102900005116899', '102900005116714', '102900005116233', '102900051010455', '102900005116257', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005116233', '102900051010455', '102900005115908', '102900005115823', '102900005116530'})"
0.5032258064516129,"frozenset({'102900005115908', '102900005116899', '102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900005116530'})"
0.5023041474654378,"frozenset({'102900005115908', '102900005116899', '102900005115779', '102900005116233', '102900051010455', '102900005116257', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005115908', '102900005115984', '102900005116899', '102900005115779', '102900005116233', '102900051010455', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005115779', '102900005116233', '102900051010455', '102900005115908', '102900005115823', '102900005116530'})"
0.5023041474654378,"frozenset({'102900005115908', '102900005116899', '102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900005116257', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005115908', '102900005115984', '102900005116899', '102900005115779', '102900005116714', '102900005116233', '102900051010455', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005116714', '102900005115779', '102900005116233', '102900051010455', '102900005115908', '102900005115823', '102900005116530'})"
0.5023041474654378,"frozenset({'102900005115908', '102900005116899', '102900005116714', '102900005116233', '102900011000328', '102900051010455', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005115823', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005115908', '102900005116899', '102900005116233', '102900011000328', '102900051010455', '102900005116257', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005116899', '102900005116714', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005115823', '102900005116530'})"
0.5013824884792627,"frozenset({'102900005115908', '102900005116899', '102900005116714', '102900005116233', '102900011000328', '102900051010455', '102900005116257', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5004608294930876,"frozenset({'102900005116899', '102900005116714', '102900005116233', '102900051010455', '102900011000328', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5225806451612903,"frozenset({'102900005116714', '102900005116233', '102900011000328', '102900005115908', '102900005116530'})"
0.5216589861751152,"frozenset({'102900005116233', '102900011000328', '102900005115908', '102900005116257', '102900005116530'})"
0.5198156682027649,"frozenset({'102900005116233', '102900011000328', '102900005115908', '102900005116530', '102900005115823'})"
0.5170506912442396,"frozenset({'102900005115984', '102900005116233', '102900011000328', '102900005115908', '102900005116530'})"
0.5216589861751152,"frozenset({'102900005116714', '102900005116233', '102900011000328', '102900005115908', '102900005116257', '102900005116530'})"
0.5198156682027649,"frozenset({'102900005116714', '102900005116233', '102900011000328', '102900005115908', '102900005116530', '102900005115823'})"
0.5188940092165899,"frozenset({'102900005116233', '102900011000328', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5188940092165899,"frozenset({'102900005116714', '102900005116233', '102900011000328', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5170506912442396,"frozenset({'102900005115984', '102900005116714', '102900005116233', '102900011000328', '102900005115908', '102900005116530'})"
0.5161290322580645,"frozenset({'102900005115984', '102900005116233', '102900011000328', '102900005115908', '102900005115823', '102900005116530'})"
0.5161290322580645,"frozenset({'102900005115984', '102900005116233', '102900011000328', '102900005115908', '102900005116257', '102900005116530'})"
0.5161290322580645,"frozenset({'102900005115984', '102900005116714', '102900005116233', '102900011000328', '102900005115908', '102900005115823', '102900005116530'})"
0.5161290322580645,"frozenset({'102900005115984', '102900005116714', '102900005116233', '102900011000328', '102900005115908', '102900005116257', '102900005116530'})"
0.5152073732718894,"frozenset({'102900005115984', '102900005116233', '102900011000328', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5152073732718894,"frozenset({'102900005115984', '102900005116714', '102900005116233', '102900011000328', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5207373271889401,"frozenset({'102900005116899', '102900005116714', '102900005116233', '102900005115908', '102900005116530'})"
0.5198156682027649,"frozenset({'102900005116899', '102900005116233', '102900005115908', '102900005116257', '102900005116530'})"
0.5161290322580645,"frozenset({'102900005116899', '102900005116233', '102900005115908', '102900005115823', '102900005116530'})"
0.5152073732718894,"frozenset({'102900005116899', '102900005116233', '102900011000328', '102900005115908', '102900005116530'})"
0.5152073732718894,"frozenset({'102900005116899', '102900005115984', '102900005116233', '102900005115908', '102900005116530'})"
0.5142857142857142,"frozenset({'102900005116899', '102900005115779', '102900005116233', '102900005115908', '102900005116530'})"
0.5198156682027649,"frozenset({'102900005116899', '102900005116714', '102900005116233', '102900005115908', '102900005116257', '102900005116530'})"
0.5161290322580645,"frozenset({'102900005116899', '102900005116714', '102900005116233', '102900005115908', '102900005115823', '102900005116530'})"
0.5152073732718894,"frozenset({'102900005116899', '102900005116233', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5152073732718894,"frozenset({'102900005116899', '102900005116714', '102900005116233', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5152073732718894,"frozenset({'102900005116899', '102900005116714', '102900005116233', '102900011000328', '102900005115908', '102900005116530'})"
0.5142857142857142,"frozenset({'102900005116899', '102900005116233', '102900011000328', '102900005115908', '102900005116257', '102900005116530'})"
0.5124423963133641,"frozenset({'102900005116899', '102900005116233', '102900011000328', '102900005115908', '102900005115823', '102900005116530'})"
0.5142857142857142,"frozenset({'102900005116899', '102900005116714', '102900005116233', '102900011000328', '102900005115908', '102900005116257', '102900005116530'})"
0.5124423963133641,"frozenset({'102900005116899', '102900005116714', '102900005116233', '102900011000328', '102900005115908', '102900005115823', '102900005116530'})"
0.511520737327189,"frozenset({'102900005116899', '102900005116233', '102900011000328', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.511520737327189,"frozenset({'102900005116899', '102900005116714', '102900005116233', '102900011000328', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
0.5152073732718894,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005116233', '102900005115908', '102900005116530'})"
0.5142857142857142,"frozenset({'102900005116899', '102900005115984', '102900005116233', '102900005115908', '102900005116257', '102900005116530'})"
0.5124423963133641,"frozenset({'102900005116899', '102900005115984', '102900005116233', '102900005115908', '102900005115823', '102900005116530'})"
0.5096774193548387,"frozenset({'102900005116899', '102900005115984', '102900005116233', '102900011000328', '102900005115908', '102900005116530'})"
0.5142857142857142,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005116233', '102900005115908', '102900005116257', '102900005116530'})"
0.5124423963133641,"frozenset({'102900005116899', '102900005115984', '102900005116714', '102900005116233', '102900005115908', '102900005115823', '102900005116530'})"
0.511520737327189,"frozenset({'102900005116899', '102900005115984', '102900005116233', '102900005115908', '102900005116257', '102900005115823', '102900005116530'})"
